Code INSEE;Code Postal;Commune;Département;Région;Statut;Altitude Moyenne;Superficie;Population;geo_point_2d;geo_shape;ID Geofla;Code Commune;Code Canton;Code Arrondissement;Code Département;Code Région
77128;77860;COUILLY-PONT-AUX-DAMES;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;74.0;475.0;2.1;48.8816698375, 2.86534000286;"{""type"": ""Polygon"", ""coordinates"": [[[2.876514411282743, 48.86577868153061], [2.863003856783472, 48.871708434564454], [2.851196709687714, 48.886415949476394], [2.841575580758863, 48.88880473040634], [2.840347290345769, 48.88910885978855], [2.847522602720687, 48.89772444147672], [2.884658469958141, 48.88145275296063], [2.88172682533544, 48.86946213592828], [2.876514411282743, 48.86577868153061]]]}";7722;128;08;1;77;11
95612;95500;LE THILLAY;VAL-D'OISE;ILE-DE-FRANCE;Commune simple;78.0;396.0;4.1;49.004277001, 2.46927524969;"{""type"": ""Polygon"", ""coordinates"": [[[2.483493258228825, 48.99925087869588], [2.477478470326728, 48.993964377682296], [2.467785626101451, 48.995711239219844], [2.462705198077078, 49.000688285554645], [2.44863028814148, 49.004356215608276], [2.44323824416714, 49.01264908014776], [2.466871461649206, 49.00888975184724], [2.491136453471116, 49.010047153194925], [2.48812447810072, 49.002202179463495], [2.483776577094904, 49.000996586382236], [2.483493258228825, 48.99925087869588]]]}";26469;612;13;2;95;11
77370;77167;POLIGNY;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;123.0;2724.0;0.8;48.2336785458, 2.7563432153;"{""type"": ""Polygon"", ""coordinates"": [[[2.734316051412755, 48.21010670847476], [2.72923819895074, 48.21588082085078], [2.714948437092958, 48.21681897937791], [2.70888396750055, 48.239838557219635], [2.746770101274297, 48.2462151766927], [2.727666207710404, 48.256996877258416], [2.73141952096827, 48.263447733939465], [2.752073958419902, 48.264212642671886], [2.760789163559838, 48.256096783268504], [2.774200178341582, 48.25184928829743], [2.774537866236184, 48.24849381470087], [2.809095386585721, 48.24033980165544], [2.805180603561686, 48.22807850938656], [2.795159150953893, 48.221754113635434], [2.793730658283412, 48.21862038746352], [2.774950090886755, 48.21503195976561], [2.767550528628155, 48.2107976305983], [2.734316051412755, 48.21010670847476]]]}";28414;370;24;4;77;11
78010;78580;LES ALLUETS-LE-ROI;YVELINES;ILE-DE-FRANCE;Commune simple;180.0;744.0;1.2;48.9143168349, 1.91476236453;"{""type"": ""Polygon"", ""coordinates"": [[[1.934094509663578, 48.90463470178501], [1.927411768331717, 48.89923280365715], [1.911970051642102, 48.90118004939125], [1.90351147945369, 48.905096107675675], [1.893883069035276, 48.917131010369324], [1.883579452390072, 48.917170339678535], [1.901141392312234, 48.92947397790441], [1.917692243100326, 48.92449832395264], [1.936385726810034, 48.9193595601117], [1.942011279123977, 48.913833384023725], [1.931973586547567, 48.9076016923165], [1.934094509663578, 48.90463470178501]]]}";28133;010;17;3;78;11
91639;91820;VAYRES-SUR-ESSONNE;ESSONNE;ILE-DE-FRANCE;Commune simple;93.0;846.0;0.9;48.431521942, 2.34569131487;"{""type"": ""Polygon"", ""coordinates"": [[[2.332340006275144, 48.41206080712879], [2.32773589071624, 48.41279053570106], [2.32483682263181, 48.42491076666703], [2.328621284867114, 48.433407169672904], [2.330457473255042, 48.43996713010534], [2.347352808744369, 48.44590905569809], [2.353154601304003, 48.451356758003726], [2.361042047705547, 48.451120585358346], [2.36247914039292, 48.44860027886179], [2.361591411994979, 48.43930201617323], [2.373348908288655, 48.43411964290377], [2.360523564507345, 48.4281673798332], [2.350084515572067, 48.416387872252876], [2.339852554515987, 48.416466320630406], [2.332340006275144, 48.41206080712879]]]}";22590;639;11;1;91;11
94043;94270;LE KREMLIN-BICETRE;VAL-DE-MARNE;ILE-DE-FRANCE;Chef-lieu canton;81.0;155.0;26.4;48.809220102, 2.35657965243;"{""type"": ""Polygon"", ""coordinates"": [[[2.347778462376922, 48.80149599950683], [2.344856549104409, 48.80541037414988], [2.356354375206668, 48.815959695907644], [2.364207015719044, 48.81639743914582], [2.367222958711972, 48.8080311661678], [2.347778462376922, 48.80149599950683]]]}";28830;043;16;3;94;11
77518;77190;VILLIERS-EN-BIERE;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;79.0;1068.0;0.2;48.495422077, 2.60034178878;"{""type"": ""Polygon"", ""coordinates"": [[[2.630429024314677, 48.49089474999599], [2.613267507473293, 48.4854334589931], [2.603243196120984, 48.477825631560954], [2.583633978686186, 48.47823530122646], [2.579789198263286, 48.492012856141585], [2.583997396673095, 48.49384487754473], [2.576509153131633, 48.50937256353554], [2.580766221903014, 48.51541494791484], [2.585713230256129, 48.51481157566127], [2.634054517219091, 48.49695132340932], [2.630429024314677, 48.49089474999599]]]}";19010;518;32;2;77;11
95395;95720;LE MESNIL-AUBRY;VAL-D'OISE;ILE-DE-FRANCE;Commune simple;113.0;680.0;0.9;49.0535430501, 2.39230869097;"{""type"": ""Polygon"", ""coordinates"": [[[2.399577207921419, 49.0397205280787], [2.382904573946702, 49.042018886489416], [2.369840801398962, 49.05452172112176], [2.375177562117018, 49.06352340384149], [2.394342908576212, 49.06867487473146], [2.405129962687403, 49.058837857578446], [2.413628024032028, 49.056298992597696], [2.411988803201727, 49.053656385039616], [2.4185269673683, 49.04644978256268], [2.404686721229286, 49.04499723856089], [2.399577207921419, 49.0397205280787]]]}";27126;395;08;2;95;11
77085;77600;CHANTELOUP-EN-BRIE;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;113.0;317.0;2.0;48.8577766033, 2.74039391563;"{""type"": ""Polygon"", ""coordinates"": [[[2.742705894974972, 48.847210585995796], [2.732076461128301, 48.852664183465386], [2.727542158243183, 48.85975862454365], [2.729660828405411, 48.869098369135386], [2.742350580263269, 48.86395528097876], [2.75211136727975, 48.86372408639865], [2.752336968526274, 48.8506753500573], [2.742705894974972, 48.847210585995796]]]}";29576;085;43;5;77;11
77253;77550;LISSY;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;94.0;669.0;0.2;48.6181092789, 2.70150853218;"{""type"": ""Polygon"", ""coordinates"": [[[2.700775676490037, 48.60063282221363], [2.686973058323338, 48.60452825316994], [2.685319749279792, 48.61106341083745], [2.68860185062362, 48.627137327358874], [2.694995919394673, 48.63594201263084], [2.720364375338891, 48.62769286514923], [2.715278273888403, 48.60978953584199], [2.700775676490037, 48.60063282221363]]]}";19003;253;02;2;77;11
91689;91320;WISSOUS;ESSONNE;ILE-DE-FRANCE;Commune simple;79.0;911.0;5.3;48.7294509959, 2.32903292215;"{""type"": ""Polygon"", ""coordinates"": [[[2.344130876678267, 48.716938673758136], [2.334648392431999, 48.71011319990284], [2.325042593640293, 48.71092273556821], [2.324102230699077, 48.72057766744396], [2.301738756650032, 48.71967536970686], [2.303837317833271, 48.72949174787578], [2.313477126299383, 48.73051899537895], [2.320718017523032, 48.74875623508063], [2.323849274495557, 48.750626851680614], [2.330750483500388, 48.74810233118569], [2.340442438917233, 48.74100570382043], [2.353948215118505, 48.738660051053486], [2.345661895503521, 48.731446318158376], [2.349134352054041, 48.72229087145896], [2.344130876678267, 48.716938673758136]]]}";36187;689;28;3;91;11
77263;77520;LUISETAINES;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;70.0;508.0;0.2;48.4610681499, 3.18563257802;"{""type"": ""Polygon"", ""coordinates"": [[[3.186456628371821, 48.44523594141201], [3.178370830398147, 48.449350685683115], [3.167084602839815, 48.468133237966974], [3.194450317840258, 48.47502760411458], [3.201441397162057, 48.45992036997235], [3.198839566564719, 48.45506678458959], [3.186456628371821, 48.44523594141201]]]}";36001;263;10;3;77;11
78278;78770;GOUPILLIERES;YVELINES;ILE-DE-FRANCE;Commune simple;140.0;567.0;0.4;48.8811163086, 1.76679868988;"{""type"": ""Polygon"", ""coordinates"": [[[1.758615585922181, 48.86876694033669], [1.739899723000085, 48.87144951034966], [1.741276809861423, 48.87427019695718], [1.750029556381459, 48.87545021666324], [1.752217666642593, 48.87802738985033], [1.748323291171619, 48.87949775131581], [1.770432297410547, 48.89606905822859], [1.783104314586686, 48.89141370722681], [1.789082513727401, 48.88596098882022], [1.775130925407737, 48.87261571862385], [1.758615585922181, 48.86876694033669]]]}";24046;278;15;2;78;11
91067;91150;BLANDY;ESSONNE;ILE-DE-FRANCE;Commune simple;137.0;790.0;0.1;48.3237539135, 2.25785911069;"{""type"": ""Polygon"", ""coordinates"": [[[2.245157239684684, 48.29839663685122], [2.248218136576221, 48.31542166095319], [2.238046845675527, 48.31637335762917], [2.246310313838571, 48.329967546857524], [2.249981050947576, 48.341291649782356], [2.254452027318951, 48.341976688425845], [2.276639577927349, 48.34198831016511], [2.269118362847263, 48.31504868201797], [2.254850698257866, 48.301418307037856], [2.245157239684684, 48.29839663685122]]]}";29452;067;17;1;91;11
91225;91450;ETIOLLES;ESSONNE;ILE-DE-FRANCE;Commune simple;75.0;1171.0;3.1;48.6501283496, 2.48331098589;"{""type"": ""Polygon"", ""coordinates"": [[[2.471024322660051, 48.62518243413767], [2.470342722641955, 48.62549423744305], [2.452250501631966, 48.6376188656602], [2.465971103549404, 48.648340326261504], [2.469822588477613, 48.66211085619238], [2.504247097460525, 48.67181155368668], [2.51815073639635, 48.66037311725063], [2.509392944964628, 48.65747700433041], [2.490488610221732, 48.64263688009456], [2.491619382121478, 48.63941247806375], [2.471024322660051, 48.62518243413767]]]}";32841;225;32;2;91;11
77028;77120;BEAUTHEIL;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;131.0;1836.0;0.7;48.761172382, 3.09611614733;"{""type"": ""Polygon"", ""coordinates"": [[[3.085000211165879, 48.72945894827584], [3.071679952324286, 48.75183609864755], [3.079649464233992, 48.78686232556505], [3.08470043861841, 48.787740241471795], [3.103115698596748, 48.79449805685293], [3.105397170831704, 48.78506162095981], [3.124725330427012, 48.77438531568849], [3.119417025916515, 48.76187119655249], [3.107888872315675, 48.732903225079106], [3.085000211165879, 48.72945894827584]]]}";3846;028;07;1;77;11
77281;77120;MAUPERTHUIS;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;114.0;197.0;0.5;48.7700152942, 3.03854436652;"{""type"": ""Polygon"", ""coordinates"": [[[3.038501278131033, 48.782502694491704], [3.046309195107412, 48.77806597005332], [3.044678283564542, 48.7646117306788], [3.037627614643545, 48.75994629399305], [3.028337314192575, 48.76173866004318], [3.038501278131033, 48.782502694491704]]]}";27768;281;07;1;77;11
77260;77650;LONGUEVILLE;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;91.0;558.0;1.7;48.5144915649, 3.23853264046;"{""type"": ""Polygon"", ""coordinates"": [[[3.219990260190412, 48.503041653335465], [3.222022825195016, 48.522711819738184], [3.230172164693187, 48.525107189303654], [3.242408227990941, 48.5236795247998], [3.2555566288486, 48.52063838966981], [3.264675762090255, 48.51370062896503], [3.258553268842429, 48.510448602167635], [3.242882900065401, 48.50628057711662], [3.219990260190412, 48.503041653335465]]]}";6948;260;25;3;77;11
78029;78410;AUBERGENVILLE;YVELINES;ILE-DE-FRANCE;Chef-lieu canton;56.0;909.0;12.1;48.9626916321, 1.84870251915;"{""type"": ""Polygon"", ""coordinates"": [[[1.852237513943501, 48.93434871956596], [1.849714322666723, 48.93548469204862], [1.834715377805065, 48.95239141329193], [1.839907315509264, 48.96144411174512], [1.836578224044746, 48.97777058226872], [1.817612631736566, 48.97548071323004], [1.828338801741523, 48.981458524989975], [1.854982163254222, 48.987642248844224], [1.864291998311243, 48.95306195870892], [1.869923799449732, 48.94714358543294], [1.856775096907061, 48.94341254669016], [1.852237513943501, 48.93434871956596]]]}";7506;029;01;1;78;11
77228;77510;HONDEVILLIERS;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;177.0;554.0;0.2;48.9036037972, 3.31190232857;"{""type"": ""Polygon"", ""coordinates"": [[[3.317858363481213, 48.89322696056684], [3.313255369895902, 48.89436321191476], [3.300435289712178, 48.88971071525809], [3.293190948491592, 48.89406329006907], [3.293813691891486, 48.90049171552838], [3.301562148607925, 48.90531962796355], [3.313075874080068, 48.92121636514939], [3.330199223018051, 48.907959957190435], [3.326203091706264, 48.89942764995994], [3.317858363481213, 48.89322696056684]]]}";34978;228;26;3;77;11
95258;95690;FROUVILLE;VAL-D'OISE;ILE-DE-FRANCE;Commune simple;82.0;744.0;0.4;49.1574870013, 2.14659092833;"{""type"": ""Polygon"", ""coordinates"": [[[2.159904571670819, 49.13955736666394], [2.141707687025254, 49.14439216881239], [2.128735629635042, 49.153757774961036], [2.131556974046938, 49.1555404392663], [2.127344088530025, 49.15987070136874], [2.127776745824329, 49.173252608318776], [2.131398464551227, 49.175616453913165], [2.145789591892957, 49.16697110053114], [2.157737987793963, 49.17251283367461], [2.163930016772951, 49.16610041438809], [2.161048402863476, 49.15947191073415], [2.16504899445975, 49.142623233685775], [2.159904571670819, 49.13955736666394]]]}";29236;258;34;3;95;11
92049;92120;MONTROUGE;HAUTS-DE-SEINE;ILE-DE-FRANCE;Chef-lieu canton;75.0;207.0;48.4;48.8153032159, 2.31648921432;"{""type"": ""Polygon"", ""coordinates"": [[[2.31904946488543, 48.80995199111788], [2.302679655234068, 48.81111677849685], [2.300143619531496, 48.81135378943319], [2.314148423547311, 48.822290551056035], [2.33190893200826, 48.817012789148606], [2.329063222575344, 48.81378604475913], [2.31904946488543, 48.80995199111788]]]}";34646;049;27;1;92;11
78385;78200;MENERVILLE;YVELINES;ILE-DE-FRANCE;Commune simple;136.0;351.0;0.2;48.9566835717, 1.59610818145;"{""type"": ""Polygon"", ""coordinates"": [[[1.589173218234641, 48.94525626031232], [1.588070221913236, 48.94615165817276], [1.578977081794574, 48.95162042613721], [1.581460330357254, 48.95820635271154], [1.602208873127421, 48.9682712009256], [1.613468193361887, 48.95739359819911], [1.605436657640628, 48.948774309279734], [1.602828024977834, 48.951334161343866], [1.593545935249355, 48.950685990129415], [1.589173218234641, 48.94525626031232]]]}";21691;385;02;1;78;11
77341;77114;NOYEN-SUR-SEINE;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;58.0;1222.0;0.4;48.4518691045, 3.34226623535;"{""type"": ""Polygon"", ""coordinates"": [[[3.369893006301988, 48.432885716232995], [3.350676210265637, 48.43803605970112], [3.344572623937744, 48.44744618426616], [3.339422446846137, 48.447757904152915], [3.310951964510772, 48.440090024203805], [3.307001177810639, 48.45351387927046], [3.321514250467784, 48.46700584859958], [3.336368490743357, 48.469222749276014], [3.344025729300308, 48.46511652143097], [3.358654408068575, 48.467916047303554], [3.361860268561778, 48.45609420740675], [3.382661678159755, 48.43379885266743], [3.369893006301988, 48.432885716232995]]]}";10393;341;01;3;77;11
94034;94260;FRESNES;VAL-DE-MARNE;ILE-DE-FRANCE;Chef-lieu canton;69.0;355.0;25.4;48.7571343016, 2.32612839743;"{""type"": ""Polygon"", ""coordinates"": [[[2.330750483500388, 48.74810233118569], [2.323849274495557, 48.750626851680614], [2.320718017523032, 48.74875623508063], [2.309882294588436, 48.754594416901554], [2.315871175227346, 48.766771195590835], [2.332675007950559, 48.76459970549872], [2.343896032244973, 48.75620724288543], [2.335589241480805, 48.74835421422897], [2.330750483500388, 48.74810233118569]]]}";12598;034;37;3;94;11
91244;91540;FONTENAY-LE-VICOMTE;ESSONNE;ILE-DE-FRANCE;Commune simple;66.0;685.0;1.3;48.5468386132, 2.40068041051;"{""type"": ""Polygon"", ""coordinates"": [[[2.404570931636072, 48.53149435432244], [2.374443938974373, 48.5454092767546], [2.390374937466352, 48.55722255661294], [2.402774167892405, 48.563195660270864], [2.425165596050208, 48.544477820202644], [2.404570931636072, 48.53149435432244]]]}";16627;244;16;2;91;11
78133;78240;CHAMBOURCY;YVELINES;ILE-DE-FRANCE;Commune simple;117.0;797.0;5.9;48.8960592796, 2.03321565205;"{""type"": ""Polygon"", ""coordinates"": [[[2.03718558989628, 48.87765461478432], [2.020252867793868, 48.882598674466365], [1.998373858656251, 48.891402317944284], [2.012652511885662, 48.89579287035772], [2.022540729614209, 48.893661566937375], [2.026951435811231, 48.89557714738078], [2.027028641340774, 48.91261147098427], [2.03988510194635, 48.91687015189673], [2.052729084891141, 48.90693575745566], [2.054452747035241, 48.89766810449447], [2.03718558989628, 48.87765461478432]]]}";33554;133;21;3;78;11
78655;78125;VIEILLE-EGLISE-EN-YVELINES;YVELINES;ILE-DE-FRANCE;Commune simple;171.0;974.0;0.8;48.669743712, 1.87479828191;"{""type"": ""Polygon"", ""coordinates"": [[[1.902771575194082, 48.65087219232345], [1.888039299104607, 48.65414500030167], [1.87216833635526, 48.662910570754136], [1.856740167275637, 48.661738080581756], [1.842307466882664, 48.665313988203565], [1.848264382092215, 48.67848729852943], [1.85545206374907, 48.681507050306145], [1.86480884518517, 48.681020785094404], [1.870337985744075, 48.68603880681936], [1.890227082758866, 48.68349994076563], [1.89419237746002, 48.67714999242697], [1.892248269856285, 48.66376455429819], [1.898528651760514, 48.65829944926935], [1.909021994452395, 48.6577842633037], [1.909677692704537, 48.65238388353102], [1.902771575194082, 48.65087219232345]]]}";30944;655;18;2;78;11
78505;78910;PRUNAY-LE-TEMPLE;YVELINES;ILE-DE-FRANCE;Commune simple;115.0;674.0;0.4;48.8592898143, 1.67130114666;"{""type"": ""Polygon"", ""coordinates"": [[[1.658914411297187, 48.84163414446016], [1.652197378614889, 48.84528242287145], [1.658777176208891, 48.867087110272315], [1.664097332299704, 48.87175174312055], [1.689770168131066, 48.87288999346663], [1.696313058344683, 48.86860818631365], [1.670258449557493, 48.84458509205779], [1.658914411297187, 48.84163414446016]]]}";15482;505;08;1;78;11
95023;95810;ARRONVILLE;VAL-D'OISE;ILE-DE-FRANCE;Commune simple;101.0;1603.0;0.7;49.1740736985, 2.1128755699;"{""type"": ""Polygon"", ""coordinates"": [[[2.127344088530025, 49.15987070136874], [2.115678445269225, 49.154184055612916], [2.087381672230862, 49.16059940796742], [2.075710738866396, 49.16389107250973], [2.073413893321274, 49.16965474666309], [2.076200030625617, 49.17335352612001], [2.087352525077577, 49.1879231178109], [2.095874523387717, 49.190064289378874], [2.117358532183069, 49.18831753778372], [2.127580336848419, 49.19060376132184], [2.138533282066623, 49.18363370809254], [2.152383109839842, 49.18382187325222], [2.163495013860654, 49.17774975224708], [2.157737987793963, 49.17251283367461], [2.145789591892957, 49.16697110053114], [2.131398464551227, 49.175616453913165], [2.127776745824329, 49.173252608318776], [2.127344088530025, 49.15987070136874]]]}";34323;023;17;3;95;11
77399;77710;SAINT-ANGE-LE-VIEL;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;115.0;324.0;0.2;48.2723686746, 2.90471445471;"{""type"": ""Polygon"", ""coordinates"": [[[2.892633074183094, 48.26059983118541], [2.890478590601012, 48.26637426469398], [2.898098986407986, 48.27007904463161], [2.900791201118823, 48.286114747540374], [2.905119143900606, 48.28586637095603], [2.919992857842774, 48.27440566508864], [2.903021064225468, 48.26117565132011], [2.892633074183094, 48.26059983118541]]]}";24836;399;16;4;77;11
77078;77260;CHAMIGNY;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;142.0;1419.0;1.3;48.9851781012, 3.14218296932;"{""type"": ""Polygon"", ""coordinates"": [[[3.140557958947998, 48.95894289375246], [3.127600471009253, 48.976357489867766], [3.122574310053923, 48.976704435816146], [3.11246689380997, 48.970968291063286], [3.108947331555418, 48.97959509427359], [3.114852846062277, 48.98754765358796], [3.132447298018315, 48.991432101203074], [3.127158638085069, 48.99677012587309], [3.129889109129023, 49.00664043504143], [3.126596591359161, 49.012875371996174], [3.138370080253763, 49.014274109133964], [3.143478438452682, 49.012712510459025], [3.139419927702809, 49.003059922228495], [3.158885907663795, 48.99981658604848], [3.174134066785972, 48.990587538738694], [3.167041623698511, 48.986083569155426], [3.160493374858112, 48.96717284530501], [3.140557958947998, 48.95894289375246]]]}";7805;078;12;1;77;11
77462;77230;THIEUX;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;89.0;1201.0;0.8;49.0091475315, 2.66309885608;"{""type"": ""Polygon"", ""coordinates"": [[[2.674208663273638, 48.98402201734724], [2.663845272531437, 48.99993654105104], [2.647890755089545, 48.99874879250079], [2.624106168582786, 49.0070303067271], [2.627431455059782, 49.01221109553622], [2.647035301295858, 49.01805218192737], [2.659744311087973, 49.02930177295646], [2.669688734386513, 49.033097115989975], [2.683022891761095, 49.02401531931205], [2.680251003666341, 49.014530477970276], [2.683083575638166, 49.01183140383778], [2.685786502863379, 48.99210090990161], [2.691722603232899, 48.986532165374435], [2.674208663273638, 48.98402201734724]]]}";23334;462;09;1;77;11
94059;94420;LE PLESSIS-TREVISE;VAL-DE-MARNE;ILE-DE-FRANCE;Commune simple;105.0;435.0;18.9;48.8060154583, 2.57619846918;"{""type"": ""Polygon"", ""coordinates"": [[[2.591542353000813, 48.797370134020525], [2.585119741447274, 48.79357060683819], [2.575874065850475, 48.793906900834415], [2.571680824810041, 48.798946475201625], [2.567990673850117, 48.80396971466263], [2.559351919852532, 48.80475661475616], [2.558510958867672, 48.80759553820275], [2.563813094764562, 48.813460917303935], [2.557409057305268, 48.81870767633058], [2.557630542574145, 48.82149652553948], [2.561850915174459, 48.82170992371639], [2.568498586779144, 48.81828053964302], [2.570077286043196, 48.8151114632136], [2.592266872483779, 48.80743662937602], [2.596498355269582, 48.806083940358604], [2.591542353000813, 48.797370134020525]]]}";26772;059;38;2;94;11
78586;78500;SARTROUVILLE;YVELINES;ILE-DE-FRANCE;Chef-lieu canton;44.0;845.0;51.5;48.9396085498, 2.17458686513;"{""type"": ""Polygon"", ""coordinates"": [[[2.160838791629611, 48.920269529514734], [2.142430773286288, 48.93512178653146], [2.173141489791934, 48.95329658127529], [2.20585834678071, 48.94974074221644], [2.206092558306279, 48.94065942932365], [2.19892685291926, 48.93525192318677], [2.182881353877752, 48.93653752245553], [2.167902216751399, 48.926578032577964], [2.160838791629611, 48.920269529514734]]]}";32626;586;23;3;78;11
91508;91150;PUISELET-LE-MARAIS;ESSONNE;ILE-DE-FRANCE;Commune simple;116.0;1132.0;0.3;48.3993237404, 2.26344473532;"{""type"": ""Polygon"", ""coordinates"": [[[2.267289625800714, 48.37183782631473], [2.258715758940394, 48.37272021529421], [2.251987030899684, 48.387226329222635], [2.247554295883846, 48.387378218548186], [2.251801291955727, 48.39268638652435], [2.235914832497594, 48.39730852666917], [2.243926079540103, 48.4133115397354], [2.28337567876538, 48.417218180958216], [2.288706296027433, 48.41181615234308], [2.288599905402234, 48.40170296485961], [2.273490383200456, 48.39219148352199], [2.267289625800714, 48.37183782631473]]]}";26069;508;08;1;91;11
78208;78990;ELANCOURT;YVELINES;ILE-DE-FRANCE;Commune simple;159.0;927.0;27.3;48.7781596518, 1.96049898519;"{""type"": ""Polygon"", ""coordinates"": [[[1.973475056444614, 48.753417640677775], [1.967799891283597, 48.75699361664399], [1.964447050779713, 48.76210958918881], [1.95194421881944, 48.75937405464393], [1.952045771936414, 48.765158571678356], [1.947364263333792, 48.7658819566173], [1.936505780837706, 48.7799344180938], [1.941237904321187, 48.79154348264873], [1.956870312735487, 48.78927042836933], [1.970042220080281, 48.79986324349863], [1.985935301151127, 48.79964836079833], [1.970907900700632, 48.78565941541998], [1.976015743946484, 48.77230136582261], [1.973507485349808, 48.765605794774835], [1.978059992020163, 48.759636366573304], [1.973475056444614, 48.753417640677775]]]}";36239;208;34;2;78;11
93055;93500;PANTIN;SEINE-SAINT-DENIS;ILE-DE-FRANCE;Chef-lieu canton;53.0;504.0;52.2;48.8983093876, 2.40872147475;"{""type"": ""Polygon"", ""coordinates"": [[[2.411308740149787, 48.88323558443705], [2.407430750147965, 48.88849547619878], [2.398637534206755, 48.8894139101678], [2.396499648232744, 48.896193002584575], [2.389444302557232, 48.90115742325012], [2.398414881865055, 48.908685055661685], [2.408023772281926, 48.90950632781487], [2.407546080637131, 48.91791241650969], [2.410056995679755, 48.916692770600164], [2.414487867030026, 48.90489768763191], [2.427724040274503, 48.89588763313303], [2.424420599144095, 48.891195365224355], [2.411308740149787, 48.88323558443705]]]}";29574;055;97;1;93;11
